Harnessing Twitter "Big Data" for Automatic Emotion Identification.;2013;9
Heuristics for Speeding Up Betweenness Centrality Computation.;2014;5
Heuristics for Speeding Up Betweenness Centrality Computation.;2013;4
How Are You Related? Predicting the Type of a Social Relationship Using Call Graph Data.;2014;0
How Are You Related? Predicting the Type of a Social Relationship Using Call Graph Data.;2013;1
How Charisma Is Perceived from Speech: A Multidimensional Approach.;2014;1
How Charisma Is Perceived from Speech: A Multidimensional Approach.;2013;2
How Do We React to Context? Annotation of Individual and Group Engagement in a Video Corpus.;2014;4
How Do We React to Context? Annotation of Individual and Group Engagement in a Video Corpus.;2013;7
How Visibility and Divided Attention Constrain Social Contagion.;2014;12
How Visibility and Divided Attention Constrain Social Contagion.;2013;9
Identifying Critical Factors of Community Privacy.;2014;0
Identifying Critical Factors of Community Privacy.;2013;3
Ignorance Isn't Bliss: An Empirical Analysis of Attention Patterns in Online Communities.;2014;3
Ignorance Isn't Bliss: An Empirical Analysis of Attention Patterns in Online Communities.;2013;2
Incremental Learning with Accuracy Prediction of Social and Individual Properties from Mobile-Phone Data.;2014;3
Incremental Learning with Accuracy Prediction of Social and Individual Properties from Mobile-Phone Data.;2013;6
Individual and Group Dynamics in the Reality Mining Corpus.;2014;0
Individual and Group Dynamics in the Reality Mining Corpus.;2013;1
Inferring Realistic Intra-hospital Contact Networks Using Link Prediction and Computer Logins.;2014;1
Inferring Realistic Intra-hospital Contact Networks Using Link Prediction and Computer Logins.;2013;4
Intuitive Security Policy Configuration in Mobile Devices Using Context Profiling.;2014;10
Intuitive Security Policy Configuration in Mobile Devices Using Context Profiling.;2013;5
It's Not in Their Tweets: Modeling Topical Expertise of Twitter Users.;2014;6
It's Not in Their Tweets: Modeling Topical Expertise of Twitter Users.;2013;10
Legislation and Privacy across Borders.;2014;1
Legislation and Privacy across Borders.;2013;1
Los Twindignados: The Rise of the Indignados Movement on Twitter.;2014;6
Los Twindignados: The Rise of the Indignados Movement on Twitter.;2013;6
Maintaining a Consistent Representation of Self across Multiple Social Networking Sites - A Data-centric Perspective.;2014;1
Maintaining a Consistent Representation of Self across Multiple Social Networking Sites - A Data-centric Perspective.;2013;2
Measuring Individual Regularity in Human Visiting Patterns.;2014;2
Measuring Individual Regularity in Human Visiting Patterns.;2013;2
Measuring Pair-Wise Social Influence in Microblog.;2014;1
Measuring Pair-Wise Social Influence in Microblog.;2013;0
Mimicking Expressiveness of Movements by Autistic Children in Game Play.;2014;1
Mimicking Expressiveness of Movements by Autistic Children in Game Play.;2013;0
Mining Privacy Settings to Find Optimal Privacy-Utility Tradeoffs for Social Network Services.;2014;4
Mining Privacy Settings to Find Optimal Privacy-Utility Tradeoffs for Social Network Services.;2013;3
Modeling the Risk & Utility of Information Sharing in Social Networks.;2014;0
Modeling the Risk & Utility of Information Sharing in Social Networks.;2013;1
Multi-level Modeling of Quotation Families Morphogenesis.;2014;1
Multi-level Modeling of Quotation Families Morphogenesis.;2013;1
Mutual Stance Building in Dyad of Virtual Agents: Smile Alignment and Synchronisation.;2014;1
Mutual Stance Building in Dyad of Virtual Agents: Smile Alignment and Synchronisation.;2013;4
Non-linear Dimensionality Reduction for Privacy-Preserving Data Classification.;2014;1
Non-linear Dimensionality Reduction for Privacy-Preserving Data Classification.;2013;0
On Identifying Conflict Related Stances in Political Debates.;2014;0
On Identifying Conflict Related Stances in Political Debates.;2013;2
On the Predictability of Human Contacts: Influence Factors and the Strength of Stronger Ties.;2014;12
On the Predictability of Human Contacts: Influence Factors and the Strength of Stronger Ties.;2013;8
Online Sentiment and Topic Dynamics Tracking over the Streaming Data.;2014;0
Online Sentiment and Topic Dynamics Tracking over the Streaming Data.;2013;2
PESAP: A Privacy Enhanced Social Application Platform.;2014;1
PESAP: A Privacy Enhanced Social Application Platform.;2013;0
Parallelizing Preferential Attachment Models for Generating Large-Scale Social Networks that Cannot Fit into Memory.;2014;0
Parallelizing Preferential Attachment Models for Generating Large-Scale Social Networks that Cannot Fit into Memory.;2013;0
Pedagogical Stance: The Teacher's Position and Its Social Signals.;2014;0
Pedagogical Stance: The Teacher's Position and Its Social Signals.;2013;0
Peer Influence and Homophily in the Diffusion of the iPhone 3G in a Very Large Social Network.;2014;1
Peer Influence and Homophily in the Diffusion of the iPhone 3G in a Very Large Social Network.;2013;1
Predicting Communication Intention in Social Networks.;2014;0
Predicting Communication Intention in Social Networks.;2013;3
Predicting the Evolution of Social Networks: Optimal Time Window Size for Increased Accuracy.;2014;2
Predicting the Evolution of Social Networks: Optimal Time Window Size for Increased Accuracy.;2013;1
Privacy Preserving Maximum-Flow Computation in Distributed Graphs.;2014;1
Privacy Preserving Maximum-Flow Computation in Distributed Graphs.;2013;0
Privacy Threats Related to User Profiling in Online Social Networks.;2014;2
Privacy Threats Related to User Profiling in Online Social Networks.;2013;3
Privacy in the Age of Mobility and Smart Devices in Smart Homes.;2014;1
Privacy in the Age of Mobility and Smart Devices in Smart Homes.;2013;1
Privacy-Preserving Techniques and System for Streaming Databases.;2014;0
Privacy-Preserving Techniques and System for Streaming Databases.;2013;0
Private (t, n) Threshold Searching on Streaming Data.;2014;3
Private (t, n) Threshold Searching on Streaming Data.;2013;1
Private Facebook Chat.;2014;0
Private Facebook Chat.;2013;1
Provable Synthetic Coordinates for Increasing PoWs Effectiveness against DoS and Spam.;2014;0
Provable Synthetic Coordinates for Increasing PoWs Effectiveness against DoS and Spam.;2013;0
Psychological Aspects of Social Communities.;2014;2
Psychological Aspects of Social Communities.;2013;1
QLIM - A Tool to Support Collective Intelligence.;2014;0
QLIM - A Tool to Support Collective Intelligence.;2013;0
Quality of WordPress Plug-Ins: An Overview of Security and User Ratings.;2014;0
Quality of WordPress Plug-Ins: An Overview of Security and User Ratings.;2013;0
Quantifying Behavioral Mimicry by Automatic Detection of Nonverbal Cues from Body Motion.;2014;4
Quantifying Behavioral Mimicry by Automatic Detection of Nonverbal Cues from Body Motion.;2013;0
Relationship-Based Access Control for Online Social Networks: Beyond User-to-User Relationships.;2014;14
Relationship-Based Access Control for Online Social Networks: Beyond User-to-User Relationships.;2013;6
Reusing Risk Analysis Results - An Extension for the CORAS Risk Analysis Method.;2014;4
Reusing Risk Analysis Results - An Extension for the CORAS Risk Analysis Method.;2013;0
Robotic Social Therapy on Children with Autism: Preliminary Evaluation through Multi-parametric Analysis.;2014;2
Robotic Social Therapy on Children with Autism: Preliminary Evaluation through Multi-parametric Analysis.;2013;2
Social Computing: A Classification of Existing Paradigms.;2014;2
Social Computing: A Classification of Existing Paradigms.;2013;0
Social and Emotional Turn Taking for Embodied Conversational Agents.;2014;1
Social and Emotional Turn Taking for Embodied Conversational Agents.;2013;1
Some Suggestions for the Study of Stance in Communication.;2014;2
Some Suggestions for the Study of Stance in Communication.;2013;5
Some Uses of Head Tilts and Shoulder Shrugs during Human Interaction, and Their Relation to Stancetaking.;2014;1
Some Uses of Head Tilts and Shoulder Shrugs during Human Interaction, and Their Relation to Stancetaking.;2013;0
Speech, Emotion, Age, Language, Task, and Typicality: Trying to Disentangle Performance and Feature Relevance.;2014;1
Speech, Emotion, Age, Language, Task, and Typicality: Trying to Disentangle Performance and Feature Relevance.;2013;2
"I Can Haz Emoshuns?"-Understanding Anthropomorphosis of Cats among Internet Users.;2013;0
A Decentralized Group Privacy Protocol for Vehicular Networks.;2013;1
A Dynamic Community Creation Mechanism in Opportunistic Mobile Social Networks.;2013;7
A Feasibility Study on Extracting Twitter Users' Interests Using NLP Tools for Serendipitous Connections.;2013;5
A Framework to Identify Relationships among Students in School Bullying Using Digital Communication Media.;2013;1
A New Formula of Security Risk Analysis That Takes Risk Improvement Factor into Account.;2013;0
A New SOA Security Framework Defending Web Services against WSDL Attacks.;2013;1
A Novel Trust Computing System for Social Networks.;2013;2
A Privacy-Aware Bayesian Approach for Combining Classifier and Cluster Ensembles.;2013;1
A Probabilistic-Based Trust Evaluation Model Using Hidden Markov Models and Bonus Malus Systems.;2013;0
A Proposed Model to Include Social and Emotional Context in a Group Idea Generation Support System.;2013;1
A Secure and Distributed Framework to Identify and Share Needed Information.;2013;1
A Semantic Tag Recommendation Framework for Collaborative Tagging Systems.;2013;1
A Study of Social Interactions in Online Health Communities.;2013;2
A Study of the Effectiveness of CSRF Guard.;2013;0
A Survey of Crowdsourcing Systems.;2013;27
A Temporal Analysis of Geographical Distances in Computer Science Collaborations.;2013;1
Aborting a Message Flowing through Social Communities.;2013;0
Access Control Model and Design for Delegation Using Authorization Tokens.;2013;0
Accessing Trusted Web Sites from Low-Integrity Systems without End-Host Snooping.;2013;1
Achieving Full Security in Privacy-Preserving Data Mining.;2013;6
Aintno: Demonstration of Information Accountability on the Web.;2013;1
An Agent-Based Evolutionary Model of Leadership.;2013;0
An Agent-Based Model of Epidemic Spread Using Human Mobility and Social Network Information.;2013;4
An Analysis of Anonymity in the Bitcoin System.;2013;46
An Analysis of Black-Box Web Application Security Scanners against Stored SQL Injection.;2013;5
An Analysis of CVSS v2 Environmental Scoring.;2013;3
An Approach to Community-Oriented Email Privacy.;2013;4
An Examination of the Techniques and Implications of the Crowd-Sourced Collection of Forensic Data.;2013;0
An Exploratory Study of Player Performance, Motivation, and Enjoyment in Massively Multiplayer Online Role-Playing Games.;2013;1
An Exploratory Study of Player and Team Performance in Multiplayer First-Person-Shooter Games.;2013;2
An Ontological Study of Data Purpose for Privacy Policy Enforcement.;2013;0
Analysis of Mobile P2P Malware Detection Framework through Cabir & Commwarrior Families.;2013;0
Analyzing Answers in Threaded Discussions Using a Role-Based Information Network.;2013;2
Analyzing Privacy in Social Networks-An Interdisciplinary Approach.;2013;3
Anomaly Detection in Social-Economic Computing.;2013;0
Anomaly Detection on Collective Moving Patterns: Manifold Learning Based Analysis of Traffic Streams.;2013;1
Anti-preferential Attachment: If I Follow You, Will You Follow Me?;2013;3
Anticipating Discussion Activity on Community Forums.;2013;3
Are Humans Like Ants? - Analyzing Collective Opinion Formation in Online Discussions.;2013;0
Auditing Information Leakage for Distance Metrics.;2013;2
BM (Break-Merge): An Elegant Approach for Privacy Preserving Data Publishing.;2013;0
Beyond FOAF: Challenges in Characterizing Social Relations.;2013;1
Beyond the Human-Computation Metaphor.;2013;3
Botnet with Browser Extensions.;2013;0
Camouflaged Private Communication.;2013;0
Caretaker: A Social Game for Studying Trust Dynamics.;2013;1
Churn Prediction in MMORPGs Using Player Motivation Theories and an Ensemble Approach.;2013;4
CoRPPS: Collusion Resistant Pseudonym Providing System.;2013;1
Coalescing Twitter Trends: The Under-Utilization of Machine Learning in Social Media.;2013;1
Coevolving Strategies in Social-Elimination Games.;2013;0
Cognitive Efficiency as a Causal Mechanism for Social Preferences.;2013;0
Collaboration Emergence in Social Networks with Informational Natural Selection.;2013;1
Combining Evidence for Social Situation Detection.;2013;5
Comparative Analysis of Volatile Memory Forensics: Live Response vs. Memory Imaging.;2013;5
Comparing Social Tags to Microblogs.;2013;5
Comparing Twitter Summarization Algorithms for Multiple Post Summaries.;2013;13
Conditional Trust Adjustment and Initialization.;2013;0
Connecting People in the Workplace through Ephemeral Social Networks.;2013;3
Content-Based Prediction of Temporal Boundaries for Events in Twitter.;2013;4
Contextual Modeling of Personality States' Dynamics in Face-to-Face Interactions.;2013;1
Cross-Pollination of Information in Online Social Media: A Case Study on Popular Social Networks.;2013;3
Current and Future Trends in Social Media.;2013;14
DNE: A Method for Extracting Cascaded Diffusion Networks from Social Networks.;2013;1
Data Mining in On-Line Social Network for Marketing Response Analysis.;2013;1
Decoupled Data for Privacy Preserving Record Linkage with Error Management.;2013;0
Defending Multiple-User-Multiple-Target Attacks in Online Reputation Systems.;2013;1
Design Issues in Minimizing Infrastructure Requirements of Mobile Social Software Introduction System.;2013;0
Detecting Ambiguous Author Names in Crowdsourced Scholarly Data.;2013;2
Dirty Deeds Done Dirt Cheap: A Darker Side to Crowdsourcing.;2013;1
Discovering Collective Mobility Patterns.;2013;0
Discovering and Classifying Errors in Way Finding.;2013;1
Discriminating Individually Considerate and Authoritarian Leaders by Speech Activity Cues.;2013;0
Do the Privacy Policies Reflect the Privacy Controls on Social Networks?;2013;2
Dynamic Community Detection with Temporal Dirichlet Process.;2013;2
Dynamic Systems Approach to Analyzing Event Risks and Behavioral Risks with Game Theory.;2013;1
Dynamics of Social Interactions in a Network Game.;2013;1
E-Government System Security Model (eGSSM): A Multidimensional, Risk Based Approach to E-Government.;2013;2
Edit Wars in Wikipedia.;2013;6
Effectiveness of Cooperative Customer Navigation from Robots around a Retail Shop.;2013;0
Elderly's Social Presence Supported by ICTs: Investigating User Requirements for Social Presence.;2013;6
Emotions in Product Reviews-Empirics and Models.;2013;9
Empirical Comparison of Information Spreading Algorithms in the Presence of 1-Whiskers.;2013;0
Enabling Cross-Site Content Sharing between Social Networks.;2013;0
Encryption for Peer-to-Peer Social Networks.;2013;5
Enforcing Dynamic Interference Policy.;2013;0
Enhancing Exploratory Search with Hedonic Browsing Using Social Tagging Tools.;2013;0
Enhancing Mobile Malware Detection with Social Collaboration.;2013;3
Enhancing Motivation in a Mobile Participatory Sensing Project through Gaming.;2013;4
Estimating Security Coverage for Cloud Services.;2013;1
Estimating Twitter User Location Using Social Interactions-A Content Based Approach.;2013;6
Expert-Driven Topical Classification of Short Message Streams.;2013;1
Exploration in Massively Collaborative Problem Solving.;2013;2
Exploring the Spatiality of Networked Social Media as the Third Space.;2013;0
Extracting Social Dimensions Using Fiedler Embedding.;2013;2
Finding Community Structure with Performance Guarantees in Scale-Free Networks.;2013;2
Finding Credible Information Sources in Social Networks Based on Content and Social Structure.;2013;18
Finding Event-Specific Influencers in Dynamic Social Networks.;2013;0
Fortune Monitor or Fortune Teller: Understanding the Connection between Interaction Patterns and Financial Status.;2013;2
From Earthquakes to "#morecowbell": Identifying Sub-topics in Social Network Communications.;2013;220
From Privacy Concern to Uses of Social Network Sites: A Cultural Comparison via User Survey.;2013;4
Game Theoretic Modeling and Computational Analysis of N-Player Conflicts over Resources.;2013;0
Generic Model of Activity-Level in Workplace Communication.;2013;5
Get Online Support, Feel Better - Sentiment Analysis and Dynamics in an Online Cancer Survivor Community.;2013;5
Group Abstraction for Large-Scale Agent-Based Social Diffusion Models.;2013;3
Group Membership and Diffusion in Virtual Worlds.;2013;0
Group-in-a-Box Layout for Multi-faceted Analysis of Communities.;2013;9
Groups in Academic Social Networking Services-An Exploration of Their Potential as a Platform for Multi-disciplinary Collaboration.;2013;1
How (Not) to Predict Elections.;2013;33
How Network Structure Affects Social Creativity.;2013;0
IRONMAN: Using Social Networks to Add Incentives and Reputation to Opportunistic Networks.;2013;13
Identification of Groups in Online Environments: The Twist and Turns of Grouping Groups.;2013;2
Illicit Bits: Detecting and Analyzing Contraband Networks in Massively Multiplayer Online Games.;2013;1
In the Mood for Being Influential on Twitter.;2013;11
Incremental Relabeling for Active Learning with Noisy Crowdsourced Annotations.;2013;9
Inferring Profile Elements from Publicly Available Social Network Data.;2013;1
Information Integration and Analysis: A Semantic Approach to Privacy.;2013;0
Information Sharing across Private Databases: Secure Union Revisited.;2013;0
Insider Threat Detection Using Stream Mining and Graph Mining.;2013;6
Intelligent Reactive Access Control for Moving User Data.;2013;0
Intelligent XML Tag Classification Techniques for XML Encryption Improvement.;2013;0
Intent-Driven Behavioral Modeling during Cross-Border Epidemics.;2013;2
LICOD: Leaders Identification for Community Detection in Complex Networks.;2013;4
Labeled Influence Maximization in Social Networks for Target Marketing.;2013;0
Leveraging User Diversity to Harvest Knowledge on the Social Web.;2013;3
Link Bias in Network Formation Games.;2013;0
Link Prediction Based on Subgraph Evolution in Dynamic Social Networks.;2013;3
Link Prediction in Social Networks Using Computationally Efficient Topological Features.;2013;24
Litter: A Lightweight Peer-to-Peer Microblogging Service.;2013;1
Live Broadcasting-The Feeling of Presence and Social Interaction.;2013;0
Locast Civic Media: Extending Civic Engagement Boundaries through Mobile Media and Hyper-Local Conversations.;2013;1
MET: Multi-party E-Commerce Transaction Model.;2013;0
Mapping the Blogosphere-Towards a Universal and Scalable Blog-Crawler.;2013;1
Masquerading as a Trustworthy Entity through Portable Document File (PDF) Format.;2013;0
Measuring Opinion Relevance in Latent Topic Space.;2013;0
Modeling Information Diffusion in Networks with Unobserved Links.;2013;0
Modeling Location-Based Profiles of Social Image Media Using Explorative Pattern Mining.;2013;1
Modeling User Behavior in Adoption and Diffusion of Twitter Clients.;2013;1
Modeling and Analyzing User Behavior of Privacy Management on Online Social Network: Research in Progress.;2013;0
Modelling Influence in a Social Network: Metrics and Evaluation.;2013;6
Models of Web Page Reputation in Social Search.;2013;0
Motivation for Participation in Online Neighborhood Watch Communities: An Empirical Study Involving Invitation Letters.;2013;3
NetVisia: Heat Map & Matrix Visualization of Dynamic Social Network Statistics & Content.;2013;6
Network-Centric Recommendation: Personalization with and in Social Networks.;2013;6
Node-Pair Feature Extraction for Link Prediction.;2013;1
Not All Is Gold That Glitters: Response Time & Satisfaction Rates in Yahoo! Answers.;2013;0
Odd Leaf Out: Improving Visual Recognition with Games.;2013;2
Our Twitter Profiles, Our Selves: Predicting Personality with Twitter.;2013;30
Out of Sight Out of Mind-How Our Mobile Social Network Changes during Migration.;2013;3
Overlapping Community Structures and Their Detection on Social Networks.;2013;4
Performance and Scalability Evaluation of Oracle VM Server Software Virtualization in a 64 Bit Linux Environment.;2013;0
Personal Social Screen-A Dynamic Privacy Assignment System for Social Sharing in Complex Social Object Networks.;2013;2
Persuasion and Social Contagion.;2013;0
Practical Privacy-Preserving Multiparty Linear Programming Based on Problem Transformation.;2013;8
Practice Makes Perfect: Motivating Confident Privacy Protection Practices.;2013;1
Predicting Levels of Rapport in Dyadic Interactions through Automatic Detection of Posture and Posture Congruence.;2013;0
Predicting Personality from Twitter.;2013;23
Predicting Reciprocity in Social Networks.;2013;14
Predicting Trust and Distrust in Social Networks.;2013;11
Predicting the Political Alignment of Twitter Users.;2013;36
Preserving Vote Secrecy in End-to-End Verifiable Voting Systems.;2013;1
Privacy Goals and Settings Mediator Model for PHRs.;2013;2
Privacy and Information Markets: Controlling Information Flows in Decentralized Social Networking.;2013;1
Privacy and Security in Multi-modal User Interface Modeling for Social Media.;2013;0
Privacy-Preserving Tabu Search for Distributed Graph Coloring.;2013;3
Privacy: Gone with the Typing! Identifying Web Users by Their Typing Patterns.;2013;0
PrivacyJudge: Effective Privacy Controls for Online Published Information.;2013;1
Privately Detecting Pairwise Correlations in Distributed Time Series.;2013;2
Profile Mining in CVS-Logs and Face-to-Face Contacts for Recommending Software Developers.;2013;1
Protecting Cryptographic Keys on Client Platforms Using Virtualization and Raw Disk Image Access.;2013;0
RESCOT: Reliable Scheduling of Social Computing Tasks.;2013;0
Rational Choice and Barriers to Exponential Complexity in Social Optimization Computations under Uncertainty.;2013;0
Read What You Trust: An Open Wiki Model Enhanced by Social Context.;2013;2
Recognizing Your Digital Friends.;2013;0
Recommendations Based on User-Generated Comments in Social Media.;2013;4
Relationship Privacy Preservation in Publishing Online Social Networks.;2013;3
Revisit Dynamic ARIMA Based Anomaly Detection.;2013;1
Rhythms in Twitter.;2013;1
Risk Mitigation Strategies for Mobile Wi-Fi Robot Toys from Online Pedophiles.;2013;0
Risk, Uncertainty and Possible Worlds.;2013;2
SSDE-Cluster: Fast Overlapping Clustering of Networks Using Sampled Spectral Distance Embedding and GMMs.;2013;7
Scientific Social Objects: The Social Objects and Multidimensional Network of the myExperiment Website.;2013;5
Secure Information Sharing on Support of Emergency Management.;2013;4
Secure and Policy-Private Resource Sharing in an Online Social Network.;2013;1
Secure and Verifiable Outsourcing of Large-Scale Biometric Computations.;2013;5
Security Status of VoIP Based on the Observation of Real-World Attacks on a Honeynet.;2013;2
Sharing and Privacy-Aware RBAC in Online Social Networks.;2013;2
Simulating Audiences: Automating Analysis of Values, Attitudes, and Sentiment.;2013;2
Simulation of User Participation and Interaction in Online Discussion Groups.;2013;1
Snag'em: Creating Community Connections through Games.;2013;1
Social Butterfly: Social Caches for Distributed Social Networks.;2013;5
Social Distance Drives the Convergence of Preferences in an Online Music Sharing Network.;2013;1
Social Event Detection in Massive Mobile Phone Data Using Probabilistic Location Inference.;2013;6
Social Network Models.;2013;128
Social Networking Analysis: A State of the Art and the Effect of Semantics.;2013;4
Social Objects Description and Recommendation in Multidimensional Social Networks: OCSO Ontology and Semantic Spreading Activation.;2013;0
Software Based Remote Attestation for OS Kernel and User Applications.;2013;1
Supervised Rank Aggregation for Predicting Influencers in Twitter.;2013;2
Supportive, Comprehensive and Improved Privacy Protection for Web Browsing.;2013;2
Systematic Deployment of Network Security Policy in Centralized and Distributed Firewalls.;2013;0
TGIS: Booting Trust for Secure Information Sharing in Dynamic Group Collaborations.;2013;1
TISS-loc: Towards User Control of Privacy in Location Disclosure.;2013;0
Task-Based Services Composition for Ubiquitous Computing.;2013;0
The Connected States of America: Quantifying Social Radii of Influence.;2013;8
The Effect of Post Type, Category and Posting Day on User Interaction Level on Facebook.;2013;1
The Effect of Relational Context on Personal Influence.;2013;1
The Evolution of Ego-Centric Triads: A Microscopic Approach toward Predicting Macroscopic Network Properties.;2013;3
The Impacts of Just-in-Time Social Networks on People's Choices in the Real World.;2013;1
The Influence of Distance, Time, and Communication Network Structures on the Choice of Communication Partners.;2013;0
The Life Game: Cognitive Strategies for Repeated Stochastic Games.;2013;0
The Need for Champions for Approximate Social Search.;2013;0
The Role of (Non-)Conformism in Rating Platforms.;2013;0
Tie Formation on Twitter: Homophily and Structure of Egocentric Networks.;2013;7
Time-Series Monitoring Method of Commercial Accumulations Using Digital Yellow Page Data.;2013;0
Top-K Algorithm for Recommendation in Social Networking Kingdoms.;2013;0
Towards Computational Proxemics: Inferring Social Relations from Interpersonal Distances.;2013;16
Towards Congestion Detection in Transportation Networks Using GPS Data.;2013;0
Towards Privacy in a Context-Aware Social Network Based Recommendation System.;2013;0
Towards a Game Theoretical Model for Identity Validation in Social Network Sites.;2013;0
Towards a Generic Socio-cultural Profile for Collaborative Environments.;2013;0
Towards a Social Retrieval of Music Content.;2013;0
Tracking and Predicting Evolution of Social Communities.;2013;5
Trend Analysis of the CVE for Software Vulnerability Management.;2013;2
Triangles to Capture Social Cohesion.;2013;10
Trust Me, I'm an Expert: Trust, Homophily and Expertise in MMOs.;2013;4
Two-Layered Structure of Social Network Revealed by Data Analysis of Telecommunciation Services.;2013;0
Unsupervised Opinion Phrase Extraction and Rating in Chinese Blog Posts.;2013;1
Unveiling Hidden Patterns to Find Social Relevance.;2013;0
Urban Mobility: Velocity and Uncertainty in Mobile Phone Data.;2013;1
Urban Radar: An Enabler for Place-Aware Spontaneous Interactions.;2013;1
Using Private Matching for Securely Querying Genomic Sequences.;2013;0
Using Social Sensing to Understand the Links between Sleep, Mood, and Sociability.;2013;6
VisionBlocks: A Social Computer Vision Framework.;2013;1
Visual Analysis of Temporal Trends in Social Networks Using Edge Color Coding and Metric Timelines.;2013;2
Visualizing the Blogosphere with BlogConnect.;2013;3
Vocal Minority Versus Silent Majority: Discovering the Opionions of the Long Tail.;2013;15
What's Happening: Finding Spontaneous User Clusters Nearby Using Twitter.;2013;1
YAASE: Yet Another Android Security Extension.;2013;9
pieTime: Visualizing Communication Patterns.;2013;0
Tagger: Bringing Real World Graffiti Social Interaction to Virtual San Francisco.;2013;0
Talking Places: Modelling and Analysing Linguistic Content in Foursquare.;2013;2
Task-Oriented Social Ego Network Generation via Dynamic Collaborator Selection.;2013;0
The Governance of Corporate Forensics Using COBIT, NIST and Increased Automated Forensic Approaches.;2013;0
The Impact of Communication Structure and Interpersonal Dependencies on Distributed Teams.;2013;0
The Implementation of a Full EMV Smartcard for a Point-of-Sale Transaction and Its Impact on the PCI DSS.;2013;1
The Ones that Got Away: False Negative Estimation Based Approaches for Gold Farmer Detection.;2013;2
The SocioMetric Badges Corpus: A Multilevel Behavioral Dataset for Social Behavior in Complex Organizations.;2013;9
Towards Social Networking: A Proof-of-Concept Model.;2013;0
Towards a Computational Formalism for a Grounding Model of Cultural Transmission.;2013;0
Towards a Modeling and Analysis Framework for Privacy-Aware Systems.;2013;3
Towards a Unified Penetration Testing Taxonomy.;2013;2
Towards an Identity-Based Data Model for an Automotive Privacy Process.;2013;1
TrustFraMM: Meta Description for Trust Frameworks.;2013;2
Understanding How Dominance Affects the Emergence of Agreement in a Social Network: The Case of Naming Game.;2013;1
Understanding Social Machines.;2013;0
Unsupervised Construction of Topic-Based Twitter Lists.;2013;0
Unsupervised Ensemble Based Learning for Insider Threat Detection.;2013;2
Urbanopoly - A Social and Location-Based Game with a Purpose to Crowdsource Your Urban Data.;2013;9
User Behavior Modelling Approach for Churn Prediction in Online Games.;2013;2
User Generated Human Computation Applications.;2013;1
Using Online Classified Ads to Identify the Geographic Footprints of Anonymous, Casual Sex-Seeking Individuals.;2013;2
Using Randomization to Identify Social Influence in Mobile Networks.;2013;0
Vegas - A Secure and Privacy-Preserving Peer-to-Peer Online Social Network.;2013;1
What Makes Communities Tick? Community Health Analysis Using Role Compositions.;2013;1
What's Public Feedback? Linking High Quality Feedback to Social Issues Using Social Media.;2013;0
With a Little Help from the Crowd: Receiving Unauthorized Academic Assistance through Online Labor Markets.;2013;0
"Bag of keypoints"-based biomedical image search with affine covariant region detection and correlation-enhanced similarity matching.;2012;0
"Mobile phone" revolution in Africa as a key factor for transfer of EU know how for development of e-Health and related intuitive education.;2012;0
A 2D segmentation algorithm for the analisys of TBY-2 cells.;2012;0
A 3D/4D freehand ultrasound system for cardiac modelling and analysis.;2012;1
A comorbidity-based recommendation engine for disease prediction.;2012;2
A content-based image retrieval framework for multi-modality lung images.;2012;3
A framework for ECG morphology features recognition.;2012;0
A framework for nursing documentation enabling integration with HER and real-time patient monitoring.;2012;0
A framework for patient practitioner information exchange.;2012;0
A fully automated system for retinal vessel tortuosity diagnosis using scale dependent vessel tracing and grading.;2012;0
A grid meta scheduler for a distributed interoperable workflow management system.;2012;1
A holistic framework for understanding acceptance of Remote Patient Management (RPM) systems by non-professional users.;2012;0
A new feature descriptor derived from Hilbert space-filling curve to assist breast cancer classification.;2012;2
A novel multiscale integration approach for vessel enhancement.;2012;4
A parallel cellular automata with label priors for interactive brain tumor segmentation.;2012;0
A tool to enhance the sharing of digital health resources - The Healthcare LOM editor.;2012;1
An Aboriginal English ontology framework for Patient-Practitioner Interview Encounters.;2012;0
An approach of a telematics infrastructure for the German electronic health card.;2012;1
An approach to exploring the effect of weather variations on chronic disease incidence rate and potential changes in future health systems.;2012;1
Analysis of 1/f fluctuations of walking listening to Mozart's music.;2012;0
Archetype-based semantic mediation: Incremental provisioning of data services.;2012;1
Artificial neural network for herbal ingredient discoveries.;2012;0
Assessing support requirements for multidisciplinary team meetings.;2012;0
Automated detection of fetal nuchal translucency based on hierarchical structural model.;2012;1
Automated generation and deployment of clinical guidelines in the ICU.;2012;1
Automatic extraction of mosaic patterns in uterine cervix images.;2012;0
Body landmark detection for a fully automatic AAA stent graft planning software system.;2012;1
CAD of osteoporosis in vertebrae using dual-energy CT.;2012;3
Care pathway records and variance data: Enabling research through the use of ontologies.;2012;0
Case-based reasoning for assessment and diagnosis of depression in palliative care.;2012;0
Compact review of structural and microstructural brain image analysis methods.;2012;0
Comparative study of shape retrieval using feature fusion approaches.;2012;0
Continuous Dynamic Bayesian networks for predicting survival of ischaemic heart disease patients.;2012;0
Data preparation for clinical data mining to identify patients at risk of readmission.;2012;0
Design of a probabilistic ontology-based clinical decision support system for classifying temporal patterns in the ICU: A sepsis case study.;2012;1
Discovery of sleep composition types using expectation-maximization.;2012;0
E-health modelling for decision support: Can technology turn us all into experts?;2012;0
Early experiences in mitotic cells recognition on HEp-2 slides.;2012;7
Empowering data sources to manage clinical data.;2012;1
Ensembles of classifiers and their aplication to bioinformatics problems.;2012;0
